"FileName","Churn","IssueId","CommitId"
"","2","#3732","db8017142e57afd04bd2949d97707a0cc990c747"
"","2","#3687","8b883f72b6bcc22a53199a8c4850be5dda837e22"
"","12","#3548","bb148e6022c037d039232f53c2258ae9b80a0b74"
"","45","#3417","1618fe6b87ee895ea33792edea44b5f5f6220713"
"","3","#3374","8743741b03e4bbfa237ee939af1e21a9c0658905"
"","6","#3372","889b186daac0df8e75908cb43a555f4938c62f63"
"","11","","a3ee1f427ba074057ff21a864d6276b8c775b7cb"
"","14","","49261c192ff225372dffb39056c3c311714b12c5"
"","265","","e57ef8cdbf16f029310ccc3ff93f8e5eff64c2f6"
"","11","#3358","a06ad982802d90c0475a070c69caba4489d26753"
"","5","#3070","259db3ac1270dcaa8c46025e1bdf9c7155bd4be8"
"","5","#3070","8b9924f96cb9b2e8480634e4bf6f6598044a086e"
"","51","#2972","7d136fbc0662d49f5659c0423e0b3e1126652f78"
"","14","#2985","920b05890f885fef9c8779234ef3b91ea17370ca"
"","14","#2985","965ddc1ea3a8fbf1f8d0f64efa0f117a8ebb64ab"
"","87","#2964","9116128886ebf4dde5136259546aca6dc9393e46"
"","46","#2937","03d590e8d8ec8449fa380773d4f4ee16af26b565"
"","12","#2910","a7bbaadd5e4d7eccafabd3221d1240a9aedf24d8"
"","4","#2841","48170b8496f93cb57bd00f8f89ce086ad5aebdad"
"","2","#2781","68dba8bc85b70dc823b67a51e9bfcc98d076b3c1"
"","2","#2758","903073283fa85bb3e8bb7568d3832a8fd9c06435"
"","6","#2444","04e2a2fa41c4a479a747ff070d53af9af1e27db9"
"","14","#2686","5eecaf9b9815c5faedf65d43fe525efdc36d7441"
"","151","#2628","16e7d1bb2c748fc3b71f4d9f3cfb0d55015bdd31"
"","22","#2620","c4f87ed6f47fdab014f77ab12b539c1e1784d185"
"","9","#2620","e7e659d90957cd989d6c6baf1a1a32c6279bdb10"
"","9","#2620","d4a15fde1f4a9c53e07583618c2cbcb8afb45039"
"","14","","6650b353c1238e12c87c9f26d75a6775edb93670"
"","6","","b513a1e0e068c7f04cd208af5d395d0e3c2efaf8"
"","2","#2602","e6574c64ed2f75a9977a2f6ebf025634a1f079c3"
"","26","#2567","d5fa9859354bbd3cc5dd11fd2609f9bfbd2b8619"
"","6","","fab06f2d3c40d32754da6cb51df75ceed458eea8"
"","9","","19e4cbe7c93946656374265ccb1555856a623850"
"","10","#2535","8e7985ac52b1c9328b66df9cc83e727760c71e04"
"","7","","c1fc95519997daae1036181b73d4c93e2e07f275"
"","93","#2313","ca8878a53df18250dd12c770e47c4ea4b41d353f"
"","113","#2456","caab965687695c2c18a2bea20b0cf1d57979513f"
"","28","#2447","460e71948cf2c87ea0041198b38e7f3f65200263"
"","99","#2446","7f31c58f9bff40b95e0e58455ae92e7eb57a3074"
"","15","#2442","3604e232b45696392acabafee834ec130ddc2d85"
"","7","","c1ecb83f2dc29af1ea543f13cc5309c494d40303"
"","52","#2428","bd4303921090702770e97c1650d173c908ddbd4e"
"","5","#2378","867b033c997f96eeb286c4ede761a8522b2eccc5"
"","9","#2383","c13031290170e6e1b34d268aa28d3878b4ee5dfd"
"","4","#2379","249df625e36e02dc9dbe43f18c0da24e4226aa21"
"","3","#2355","1a606bc1f08db2291a0d4dcd6a8b600e502ebc70"
"","18","#2189","5d7be5f852946edc4bf633c333cbbc39cf18dbe7"
"","28","#2297","803510b8f8e0f03801a96fb56992900e26aff829"
"","11","#2193","0b807a849564f5fefec5630b4a478789a9de1d22"
"","7","#2272","b1f5afd71eb3f5cfa993bc2d60082896d9a466b6"
"","61","#2184","6ccf1b90aad22f6a61dc32119c2f04279a5e273d"
"","14","","6de2a386647b75ecdf47d52788c343a97fde8b7f"
"","10","","70eddf21cc4e5c5b519bf2480f4fd1cf4785fd88"
"","8","","eab83e27d3c852207e3436eb43b646953aa3649c"
"","47","#1924","e7b62d1edc1b26605192bd2f36b12c7329a15de0"
"","23","","631245887ab01d0211a827684bc555a5afc571a4"
"","5","#2002","a05fa9e7f61b6af0170d3a86c9117c5c5baff642"
"","77","","3da3a0142e3f8a50c990824ea6d4669643a9fa9e"
"","7","","91074ad7e7c3f7516f45bdbcf1c58f41b3f6d270"
"","6","","7dbe2285a32e1562255bc96dea09820ab6172791"
"","23","","9c76bc820dd55f9818b9090430f0d4fa9c771e89"
"","11","","02b0951b1739048b8a8b80a2b406e620e5e17dce"
"","11","","20f833d6e1f3d870397b22059d4a80bc0f9014f8"
"","7","","829fb79865f00b8158847c3bce0a5519032e4d7e"
"","7","","410463258d67bd1e5c14542549eb89a6daa52f00"
"","1","","ae64ee6f794a4bdc592c7ec534473f98165e21b8"
"","8","","8d88fc48c47eeafde1fd4460c464cd6fbcc63fb5"
"","4","","a54171942081450171e9af76820e894f6e0dc2bd"
"","2","#1685","1847e6bb2b1968e61358e037aa8cc4f0211ff9ec"
"","4","","8e6723afb5513dea58b2f53e4a8d0071430e3e83"
"","113","","38360f9a05aa09ac2bf9a7077edbc2fb0e2520aa"
"","2","","ee3f5d32bf4e4238b71fc1610d053f654ebf5f67"
"","130","","f0a9fbf9d87abeb79997b4e943c1ef8db06ef762"
"","28","","308e2dbd6057e6450ce526062236143413b663af"
"","2","","321550e1b5b759b7e09a66cfe3ebc9b1e16c94e6"
"","9","","0d9053db93791be7bb85b227625a9c93a617bc8d"
"","6","","7a45800d9e40b97b3111b3f177a35e3b2dcdc63e"
"","22","","17900cc3a08728ba258818412f47cadbefd5bea9"
"","3","","5635e097883d0860a54f8ab7b8cfaf62fe3fe9f0"
"","2","","5ace287dfa1e3c5899e67cc79948b1bcf4d4f584"
"","135","#1601","0068db9eb94d7132bf28f62db83e4ad5781a28f9"
"","1","","6301d6b75f86f31096fb0212c57238b4604f02a1"
"","1","","f4dde17896c5bfb7fb6f4334e43156696354c811"
"","5","","6d3866e3b1d3d34c79fa2f709ba2c0170fc70a41"
"","14","","ee234db33dbeb8f418856d77d0b7e508165e0ee2"
"","9","","68807370b7fd565bc9f4638a740b36e1ff5d2c63"
"","7","","bf6be266882a966f5e584e42f4224ddfe6e044ef"
"","200","#1601","965e8be921f9cd2ff0e63d8c47f00c2d83b012ba"
"","60","#1609","ed76d39d4e7b495e0aed6934dcf34c68a7b6ae4f"
"","42","#1607","4521f97d34827e0aea6dfc9be51c71cdd86fd7a4"
"","2","","d73433aae8af5fe528f011ed67998844e65865cd"
"","51","#1568","1f8e01297d5b9ee043fe532ea29057edd723a642"
"","80","","964921d4e97e7c84bcfda6772ed458549aea0b09"
"","7","","e70543155d3c07421fe57f7b2519f96c03b4c322"
"","4","#1523","55b1f0ec4b1cf95efce31601a90b2aeb927fd382"
"","40","#1340","add3bd9e32b0712dfaa4466194e165145a46e6d4"
"","6","#1413","3f283c624e39da7fd45457646a82854e83bd7ebe"
"","5","#1341","a610cf12209326fba5e6660c1644cbff55b7c07d"
"","2","","cbdcb5f7b2f78222eccd322f2872a11a02080703"
"","7","#1217","e81a4781d80b614da572c2c18635831ad024126b"
"","15","#1152","f2f0637eec0a09261d682d1f68b7b0030dd9b179"
"","81","","fef98454e3822fcaf9635c125b30c7a2ab68246c"
"","18","#1130","fb616c969267cf7a5ab67180e4458b5cb2722bdd"
"","25","","6c4b5a2475971f229cc0d57a6f3fba7142e9322e"
"","18","","2a8964fa96435330e9fcc4fda19fc40090678b84"
"","10","","b3eeedbc2f515ec2aa6e87ba129524c17b6fe4e3"
"","3","","2e9d75d1705cfe7bc0618002008a8bfa99c557a5"
"","106","#998","cf6cb311209c2cc2adedbf220404f50802a0a9c5"
"","14","#991","9942012769c3853193dc4cef422d8b966dab0c1d"
"","7","","d0159b9772fadccdeabadf4d4cc17d29c9a8eac7"
"","27","#799","00169997ff69ae3d31a894bcb9ea0549713cafa6"
"","15","#786","fd1853d28ab568948a3200ab6a3e59458a907c8f"
"","23","","d27e1093bbdc90b7682a09f6bc197cf14c0b07f9"
"","16","","f1e00023790417617c0cb2c54dabf3a161819580"
"","10","","8311097b2b60a9b4d2df3cba4086a13dcc7151e5"
"","6","#893","1e298628bbd66b803796ba935088213977f533ef"
"","63","","5ca24410658b6d8825ae75f943b472ab6d04e134"
"","2","","281e2fce516a6e95da60f65dd0b421515e6bd0f0"
"","7","","5b724415736d102179c68e7b9f0bb6aa979a35df"
"","4","","ff367758bded54c1a1b558886a2e2ca30e5f6434"
"","18","","d8c28a5afacb3206cd5e1a67330624949f6e83f7"
"","37","","8512869d5b5ee064deeb87db408e7a8158e4b4af"
"","7","","ef9156f7c0f78f529d19e48d8798e61ccc58adf3"
"","7","#617","bdded0499eb157345d351607635d268487a2b075"
"","8","","d1542e73c1a2e09c7e661fedcbf31cad6a4860e9"
"","24","","2c4b1f09acb83b6960fbca2dbc569418bd4c5142"
"","4","","1c3b09e771d4743552dd3cfaa251333fe126b584"
"","4","","b5f92f96c4a0e35408b3530057a9de1b8294d04f"
"","4","","78664c20ce92ad7dc6a0f4802f96ebebba44edb3"
"","2","#559","21d004a7bd937d18cc10822d6fa2df6593d1fdab"
"","79","","08cedb82a89ea2ec9a1e1f41b2d71a28b35ca45e"
"","3","","f758773f49405340560a189a0de936ff86aa3103"
"","2","","e286d4f9fb1993de2438bdca40712cf1660faf9e"
"","12","","0a5b068343c5cb937fd7b82fe596d11e43d94c4f"
"","8","","5257faece5bde0b337d0154885456b5b0edbf1cd"
"","12","#497","1ad88e5c3c970a8c7cc91e2af7a4c5964a221eea"
"","6","","87047307fb14c94360af899a08cb05834cccc1e5"
"","18","#253","696ba80333887e2ae21e206861b45385bcf34d80"
"","6","","f9a4f50f331d78b3637a7353ee1b09bdb55507a5"
"","8","","4e5e3ff76a97aa7aa3fbcd2d1bc6db9746824187"
"","6","","d0c26e4b805db54dc549cef98a1e0d65fcaaee9e"
"","18","#253","28c7da472bf66c8eb5d25f05b11697ab7d0f917e"
"","8","","2b1cefe4e05d7db991318d36724016e90b3fb439"
"","6","","549a0d925822a08e3e5b301cb3c638da943b4073"
"","2","","79846e19a87ef2f32f60c088d58b50a813911232"
"","30","","d5f2ac87231c0bd6b55cd7f849a0262f8fd20123"
"","6","","15d7c5bb96c1f8f53d39ffd9f7b577b7dcd6f6b3"
"","2","","b6ee6d8a8f4be110fb0c020dc97f4c56418d43f4"
"","5","","1b26860da7dee8e62b346c9bf6562c10b9eeb181"
"","15","","353778c5530f008f3edeecca7b4fa834e906aabb"
"","64","","b7ee19ec70b42dff0747711a5925630fb098b0a6"
"","4","","41de52e30f516dfa84da958187af05c92f88c694"
"","5","","3267c90f2e78affa6e03ac82b191f54fbf0806c4"
"","3","","5ceaa05aac17088e5b7530767fea3e32f370cd0e"
"","5","","f2c8c174ad6d47a6398290a3d31e279fa227d2a7"
"","11","","79bca47e5ab3c7c9182911fe002e2459ecc02027"
"","6","","c3d5081731b030dced0ed989b907f41d3edf1d56"
"","10","","8a3b5d8224846b31c4c6c514fd0a8037e90e32fb"
"","18","","8298cc53dc74a78f9f19920ed8ae2abb51567522"
"","6","","0f02478aaca33c6d9a4fd17c6f29809592284555"
"","3","","f27930277945d940b8df4bf71ffb4902a07553be"
"","3","","2993abcfdcc97f2be5f946dc591cc08b1c5bd151"
"","48","","173ef3f1e16db48c239f82236c2020dd28e20a28"
"","13","","ec81d017cd7dcbcc8daf389af68cce4b25275885"
"","8","","0e12dab3141df67417a11d841206ef5109c1b684"
"","10","#368","792b980af37669f0bda2a06b2fa84c99bde1baef"
"","12","","ef583c15659d788f33d3d4e25179df32a37ee391"
"","13","","623ed936dcfa3711d6b99cdeedea9e5201953abe"
"","39","","c67eb096153b51afea6d3ab9def5fd08348ea331"
"","31","","31bce57793e66f2322c689e59b0806abd7192c15"
"","4","","0c2e02914b0f0858f98a79c63873898df0815da5"
"","14","","e15c602b08cc943f5078a6284449f8e949cbb230"
"","12","","922541b8f49e894bd2d52e0ae7d5b6daf3efa073"
"","17","","ee55f3e8bdfdcc6b3ac461bf8c2143060e13abd7"
"","9","","467cdadfcde305683b4163bd9c33035278185ebc"
"","9","","dde79248320d5753150e343504f1b16cc2914167"
"","2","","86b995867d627e8d53a3688df2bf3ad5b1066ba8"
"","3","","42bd1656ee22e52e762ab75b306a622cf4820221"
"","11","","c3e45646ffa6088e377d10154776d7e8a43adaf9"
"","2","","8f9912e349992f3b52c74167db43ae6350de701f"
"","5","","5323dfd306488a0f694222a7527c2344ffa1590a"
"","5","","d8738365833b0303e7029094a508f51df3a48d5f"
"","15","","daf7e1f6bb61a7f79212cc5741cc1c131863ea41"
"","9","","618e9e9b4df29fea91ff3697ebd4974e526c27f0"
"","3","","82fe7e97f2b38c31af5fdcf329c5957048c0fcc8"
"","27","","b83110c0348cae7ad2d223a2d50bf4006429d23d"
"","54","","db46b71650c81dc5cd720d4154030b98346d4af0"
"","8","","87df4ffe3dbaddd292239fec569d9e9ea7337ebd"
"","30","","e5232f8b33fe24cdfa0858bdb5cfc9dba53564b7"
"","2","","d9258725d07207f30679071ab2a5c749347b9c6b"
"","8","","1d718ad4057b7ad63a746fa4e1597de63b112f3f"
"","3","","bf33810d11bbedbe8a01cde53ae89fcc2b6b04fd"
"","15","","776d5aa79cf6269478c2fbe3f07db8ea613d67f8"
"","6","","d203dd67ab73895e98074b1eea7eaf96ff449bd7"
"","2","","cef6ca15e001148ea841c3c18beba30f5fec9d70"
"","4","","65fd80bc5783b724e96bb54e55b6f0ddb2d660f9"
"","12","","74705a48f242bc2d807e3129c9b88fd22f6eb22b"
"","13","","8aca73bd7f7d0a885bdf689361c750b774bc199d"
"","15","","de7bdd00d8dbb670f5c7b5cdcbd1843bfbaa59e3"
"","2","","931efbd518d0d99522d1cd36b43620657cd07304"
"","5","","74335f968b8dc1d58b041fcf9ab5691e0b47a7f2"
"","5","","b491a6933d1eb4836ac35ecb0108bab39a7be230"
"","7","","064821d47a09c0a79cd2301995a573e18dbae509"
"","4","","7d268a774992e96e6ee2c6a0c7de3fec2a525c0b"
"","4","#253","d5e4d6ae1bfb2325a092011ee3eac74462da18eb"
"","2","","06f07d29e14d59e84a059773ac29a7da56f84c49"
"","3","#253","5dd86d006094ab559368218461287610cfe2a930"
"","1","#253","73016c4f09ebc1ea087cd90e80a0d5163690d250"
"","4","","97f93c2e5b0a1801779145e8fbdd5fc956987e4a"
"","6","","0d4247dbf249c6bce4ba85ebbfedcb69467bfa27"
"","10","","2648c4801d63f50b1e31236320674de4fbb1e901"
"","1","","451191839c4634c9666c3e3198f67d4739b56d68"
"","1","","7dd8a962d2dee129e1c613690eb078070704de20"
"","1","","647b91a517570a055f3561225b7034c518ce6465"
"","42","","cdc6fbf6af51a9c1b73058f0f84b6437047828fe"
"","10","","768ad6d99eb9dc43df516690069b7a30c6496fa1"
"","25","","81d99901c21870cd55d40a03a13f902badd30bec"
"","5","","677c0b4348b25ba6c36c0a57fca85680f6ce9c84"
"","25","","f4b3cf4dc531f7e16a630ae4593c4d61718a6c44"
"","2","","47329209f877995ef94f7531aa60479d335e6073"
"","1","","f159f4caa65edb095abf98976dc4f07f6ddc70eb"
"","23","","18a281eff089456797a6c783bec93cb93fbb0995"
"","2","","811caf0df16c1c6d14b31224a1056809fdee0762"
"","6","#139","ad5e940327b4ed33f52703389523d58bd09bbbc5"
"","2","#128","240da100151933883d7dea0528d45877df025b92"
"","2","","ffcaff7200c08a41c832cc0508cc83128f84200e"
"","77","","2a3d518d23f1f15c45cf0aa42757086db88c3596"
"","9","","53b83eb1d46099f5c83b49908cdb0b47106d1e30"
"","2","","aa2d9ddd875c54863dfa6620ac75dd9e1ed4ed3a"
"","8","","555c35a6b02a1d022798a0787a8986655a2b30ba"
"","4","","9f514e638f66d247a9fef250fa9283b6f405ef58"
"","16","","6c5cb793dff65d0e7620205281760a2b1e642458"
"","12","","750a09537324940f2b29cf62e023a94b9a1a8709"
"","10","","50a95fb489e06869e7f155cf4e61a818418a9ca3"
"","4","","58cf4076654f9efb7324ab9a65704396bb8176d7"
"","20","","2073fd90d0b8af47b7c898bec64ba44747c903e7"
"","10","","382ca3602fb31355a001e866fd586606a9b14503"
"","22","","640ec1a8fcb82b36602bf7be4756f99e978463f0"
"","8","","67f260a2f998f7e65d7b2047e6b4936c16627b92"
"","9","","c2a529ad41084c98547a605d9970bf05123efa3f"
"","6","","86c513dedc4b47fc057f0577637ac441f42a0233"
"","3","","42fd75081a75a6ba7377b14262731add0e18f96d"
"","13","","7d7cee5eebec307f5c7d21904665edb5fe5e6e66"
"","3","","ebb24677e5be63c4b75ee0cf44aa62fc911dae77"
"","5","","8edee57499daab2b2411751f794b293b513fc463"
"","10","","0f506d031aa2e8fcf65271426cc63d0241f014be"
"","11","","e04774f407890aac9dbf6592e44b07feb241b3ee"
"","53","","b4f34238224046f0e52624af60086d52cfb878ad"
"","2","","6d3050193d31a40e4236ad5e08f0a805aeb6fa06"
"","3","","5d7faef132d8fe510952ae739ed342f3ce482c8c"
"","2","","c327f6f6e17bef450f90ad987243926afa82b553"
"","16","","e0e2493f429db1176ba87967356a92b4ab81a454"
"","30","","baf1f5d57b696d8a3a449b56d368493cfc30b092"
"","24","","a229110539e93c21ae0198f6f883ae3e40ea866b"
"","7","","d2518b38e57a263c4f356a6d52aa033f9eee817d"
"","6","#43","3fe0f71b69bcc843a529f0830ea67c2f0139d3ee"
"","9","","09ef8256c3265ef79407e8800c2b2b6fa686e55c"
"","2","","50b02ce06ff14daf2d54fe8cf34f277f129b0d24"
"","247","","ce21cba8869b8b80849850c1d645fe029dc054b2"
"","12","","6a152ca3cd5d932e1f4d1ff06c53ff78250a393f"
"","17","#27","f029e368b1dc82f38d36c72a30570a8f7c4fcabf"
"examples/web_classview.py","9","#5256","6f73339bed427fbf8609731c08cf453d80c002d9"
"","7","#4299","1517e6bee0c2c84309c089f5248e7cd43ae17922"
"","6","","13d8cfb13b1dc087e08e8540a7fd14d4850f9488"
"tests/test_parser_buffer.py","252","","6d3866e3b1d3d34c79fa2f709ba2c0170fc70a41"
"","36","#1111","4766304df0dcff59010658a83db9e1dc9480cb79"
"","36","","44cc075323c20a2f26b89c049ff4a1a98870acd8"
"","286","","d5546faf00eb869dbea220e7f33c9830f322b633"
"CHANGES/2549.feature","2","#2549","67eb1e7728b274a141cd5534f3628623438f2c5c"
"docs/web_reference.rst","2","#5828","60f57272ab1ac230b2e5a3c8eca9f3ccf9c24252"
"","112","#5711","d43b41d90dd42e77f60a7232c0f917423f2f8c1d"
"","4","#5725","4f48e3f74549053dda7ea359c34e063660a7ead0"
"","34","#5298","ced553f2aa6c8470ff35c2acc987ef4a03012f6a"
"","4","#5198","f82f0845b9f8409fe3224305259a353611463a49"
"","9","#5095","6747ed94bdeca5f6637377b67e4684a2ec5c9d0b"
"","6","#5065","56e78836aa7c67292ace9e256711699d51d57285"
"","8","#5064","57df1d71a5322a599110bb4011ed7e28b28e6114"
"","2","#4894","9bc011599d7593ba7186e63abe061fd3ea0fb09d"
"","2","#4893","d0937c6cf4142eee6ba66ec98570f0b33282585f"
"","6","#3796","3dac414bea03a1f3c86ab19cb5ce74062360e32e"
"","2","#4540","7e8a94ed3099960959bf7c41edbff98a4722d5b5"
"","2","#4467","fbf8dd770ffd0ef73a765c4ec2e2c90858ffe844"
"","3","#4302","2a924cae6c19dbbfde220bbd461fc446764ad156"
"","11","#4224","1220613b5b207f951fd96179cb87a4639b4b538f"
